Births by year and month per place of event city,,,
,,,
BOOK_YEAR,MTH,CITY,COUNT(*)
1996,Oct,SARNIA,77
1996,Oct,SAULT STE MARIE,83
1996,Oct,SCARBOROUGH,649
1996,Oct,SCUGOG,26
1996,Oct,SEAFORTH,6
1996,Oct,SIMCOE,37
1996,Oct,SIOUX LOOKOUT,33
1996,Oct,SMITHS FALLS,26
1996,Oct,SOUTHAMPTON,7
1996,Oct,ST CATHARINES,171
1996,Oct,ST MARYS,6
1996,Oct,ST THOMAS,48
1996,Oct,STRATFORD,64
1996,Oct,STRATHROY,33
1996,Oct,SUDBURY,168
1996,Oct,THUNDER BAY,170
1996,Oct,TILLSONBURG,12
1996,Oct,TIMMINS,73
1996,Oct,TORONTO,1450
1996,Oct,WALLACEBURG,26
1996,Oct,WELLAND,63
1996,Oct,WIARTON,6
1996,Oct,WINCHESTER,25
1996,Oct,WINDSOR,351
1996,Oct,WINGHAM,7
1996,Oct,WOODSTOCK,55
1996,Oct,YORK,201
1996,Sep,AJAX,149
1996,Sep,ALMONTE,19
1996,Sep,BARRIE,161
1996,Sep,BELLEVILLE,150
1996,Sep,BRACEBRIDGE,12
1996,Sep,BRAMPTON,333
1996,Sep,BRANTFORD,146
1996,Sep,BROCKVILLE,50
1996,Sep,BURLINGTON,110
1996,Sep,CAMBRIDGE,113
1996,Sep,CHATHAM,87
1996,Sep,CLARINGTON,40
1996,Sep,CLINTON,14
1996,Sep,COBOURG,30
1996,Sep,COCHRANE UNORGA,6
1996,Sep,COLLINGWOOD,24
1996,Sep,COLLINGWOOD-SIM,9
1996,Sep,CORNWALL,55
1996,Sep,DRYDEN,12
1996,Sep,DUNNVILLE,14
1996,Sep,EAST YORK,238
1996,Sep,ELLIOT LAKE,18
1996,Sep,ETOBICOKE,329
1996,Sep,FERGUS,18
1996,Sep,FORT ERIE,8
1996,Sep,FORT FRANCES,25
1996,Sep,GODERICH,6
1996,Sep,GRIMSBY,49
1996,Sep,GUELPH,140
1996,Sep,HALTON HILLS,36
1996,Sep,HAMILTON,573
1996,Sep,HANOVER,10
1996,Sep,HAWKESBURY,27
1996,Sep,HEARST,13
1996,Sep,HUNTSVILLE,23
1996,Sep,INGERSOLL,15
1996,Sep,KAPUSKASING,16
1996,Sep,KENORA,24
1996,Sep,KINCARDINE,11
1996,Sep,KINGSTON,209
1996,Sep,KIRKLAND LAKE,13
1996,Sep,KITCHENER,332
1996,Sep,LEAMINGTON,37
1996,Sep,LINDSAY,21
1996,Sep,LINDSAY - VICTO,34
1996,Sep,LISTOWEL,15
1996,Sep,LITTLE CURRENT,10
1996,Sep,LONDON,524
1996,Sep,MARKDALE,6
1996,Sep,MARKHAM,184
1996,Sep,MICHIPICOTEN,6
1996,Sep,MIDLAND,23
1996,Sep,MILTON,23
1996,Sep,MISSISSAUGA,590
1996,Sep,MOUNT FOREST,8
1996,Sep,NAPANEE,7
1996,Sep,NEW LISKEARD,23
1996,Sep,NEW TECUMSETH,26
1996,Sep,NEWMARKET,191
1996,Sep,NIAGARA FALLS,88
1996,Sep,NORTH BAY,73
1996,Sep,NORTH YORK,719
1996,Sep,OAKVILLE,148
1996,Sep,ORANGEVILLE,40
1996,Sep,ORILLIA,23
1996,Sep,ORILLIA - CITY,38
1996,Sep,OSHAWA,238
1996,Sep,OTTAWA,932
1996,Sep,OWEN SOUND,77
1996,Sep,PARRY SOUND,13
1996,Sep,PEMBROKE,65
1996,Sep,PETERBOROUGH,130
1996,Sep,PETROLIA,6
1996,Sep,PICTON,7
1996,Sep,PORT HOPE,18
1996,Sep,RED LAKE,10
1996,Sep,RENFREW,8
1996,Sep,RICHMOND HILL,114
1996,Sep,SARNIA,81
1996,Sep,SAULT STE MARIE,96
1996,Sep,SCARBOROUGH,651
1996,Sep,SCUGOG,13
1996,Sep,SEAFORTH,9
1996,Sep,SIMCOE,39
1996,Sep,SIOUX LOOKOUT,30
1996,Sep,SMITHS FALLS,21
1996,Sep,ST CATHARINES,160
1996,Sep,ST MARYS,8
1996,Sep,ST THOMAS,65
1996,Sep,STRATFORD,73
1996,Sep,STRATHROY,23
1996,Sep,SUDBURY,172
1996,Sep,TERRACE BAY,6
1996,Sep,THUNDER BAY,151
1996,Sep,TILLSONBURG,14
1996,Sep,TIMMINS,89
1996,Sep,TORONTO,1484
1996,Sep,WALKERTON,11
1996,Sep,WALLACEBURG,28
1996,Sep,WELLAND,61
1996,Sep,WINCHESTER,28
1996,Sep,WINDSOR,353
1996,Sep,WINGHAM,6
1996,Sep,WOODSTOCK,49
1996,Sep,YORK,224
1997,Apr,AJAX,125
1997,Apr,ALMONTE,20
1997,Apr,BARRIE,141
1997,Apr,BELLEVILLE,147
1997,Apr,BRACEBRIDGE,21
1997,Apr,BRAMPTON,316
1997,Apr,BRANTFORD,121
1997,Apr,BROCKVILLE,54
1997,Apr,BURLINGTON,167
1997,Apr,CAMBRIDGE,124
1997,Apr,CHATHAM,88
1997,Apr,CLARINGTON,38
1997,Apr,CLINTON,14
1997,Apr,COBOURG,37
1997,Apr,COCHRANE,6
1997,Apr,COCHRANE UNORGA,10
1997,Apr,COLLINGWOOD,32
1997,Apr,CORNWALL,64
1997,Apr,DRYDEN,12
1997,Apr,DUNNVILLE,15
1997,Apr,EAST YORK,228
1997,Apr,ELLIOT LAKE,15
1997,Apr,ETOBICOKE,239
1997,Apr,FERGUS,27
1997,Apr,FORT ERIE,20
1997,Apr,FORT FRANCES,14
1997,Apr,GODERICH,13
1997,Apr,GRIMSBY,52
1997,Apr,GUELPH,154
1997,Apr,HALTON HILLS,37
1997,Apr,HAMILTON,621
1997,Apr,HANOVER,12
1997,Apr,HAWKESBURY,29
1997,Apr,HEARST,17
1997,Apr,HUNTSVILLE,30
1997,Apr,INGERSOLL,8
1997,Apr,KAPUSKASING,10
1997,Apr,KENORA,30
1997,Apr,KINCARDINE,6
1997,Apr,KINGSTON,196
1997,Apr,KIRKLAND LAKE,9
1997,Apr,KITCHENER,337
1997,Apr,LEAMINGTON,40
1997,Apr,LINDSAY,23
1997,Apr,LINDSAY - VICTO,21
1997,Apr,LISTOWEL,13
1997,Apr,LITTLE CURRENT,6
1997,Apr,LONDON,516
1997,Apr,MARKHAM,175
1997,Apr,MIDLAND,30
1997,Apr,MILTON,32
1997,Apr,MISSISSAUGA,413
1997,Apr,MOUNT FOREST,6
1997,Apr,NAPANEE,6
1997,Apr,NEW LISKEARD,23
1997,Apr,NEW TECUMSETH,35
1997,Apr,NEWMARKET,175
1997,Apr,NIAGARA FALLS,65
1997,Apr,NORTH BAY,104
1997,Apr,NORTH YORK,722
1997,Apr,OAKVILLE,248
1997,Apr,ORANGEVILLE,67
1997,Apr,ORILLIA,83
1997,Apr,OSHAWA,236
1997,Apr,OTTAWA,934
1997,Apr,OWEN SOUND,76
1997,Apr,PALMERSTON,13
1997,Apr,PARRY SOUND,14
1997,Apr,PEMBROKE,77
1997,Apr,PETERBOROUGH,110
1997,Apr,PICTON,10
1997,Apr,PORT HOPE,18
1997,Apr,RED LAKE,6
1997,Apr,RENFREW,8
1997,Apr,RICHMOND HILL,161
1997,Apr,SARNIA,89
1997,Apr,SAULT STE MARIE,102
1997,Apr,SCARBOROUGH,585
1997,Apr,SCUGOG,19
1997,Apr,SEAFORTH,7
1997,Apr,SIMCOE,41
1997,Apr,SIOUX LOOKOUT,37
1997,Apr,SMITHS FALLS,22
1997,Apr,ST CATHARINES,145
1997,Apr,ST MARYS,7
1997,Apr,ST THOMAS,70
1997,Apr,STRATFORD,51
1997,Apr,STRATHROY,35
1997,Apr,SUDBURY,158
1997,Apr,TERRACE BAY,7
1997,Apr,THUNDER BAY,161
1997,Apr,TILLSONBURG,22
1997,Apr,TIMMINS,74
1997,Apr,TORONTO,1510
1997,Apr,WALKERTON,15
1997,Apr,WALLACEBURG,21
1997,Apr,WELLAND,75
1997,Apr,WINCHESTER,38
1997,Apr,WINDSOR,366
1997,Apr,WOODSTOCK,54
1997,Apr,YORK,206
1997,Aug,AJAX,130
1997,Aug,ALMONTE,19
1997,Aug,BARRIE,156
1997,Aug,BELLEVILLE,129
1997,Aug,BRACEBRIDGE,10
1997,Aug,BRAMPTON,282
1997,Aug,BRANTFORD,109
1997,Aug,BROCKVILLE,56
1997,Aug,BURLINGTON,145
1997,Aug,CAMBRIDGE,108
1997,Aug,CHATHAM,96
1997,Aug,CLARINGTON,47
1997,Aug,COBOURG,18
1997,Aug,COLLINGWOOD,23
1997,Aug,CORNWALL,62
1997,Aug,DRYDEN,6
1997,Aug,DUNNVILLE,9
1997,Aug,EAST YORK,193
1997,Aug,ELLIOT LAKE,16
1997,Aug,ETOBICOKE,320
1997,Aug,FERGUS,28
1997,Aug,FORT ERIE,8
1997,Aug,FORT FRANCES,21
1997,Aug,GODERICH,10
1997,Aug,GRIMSBY,34
1997,Aug,GUELPH,160
1997,Aug,HAMILTON,560
1997,Aug,HANOVER,6
1997,Aug,HAWKESBURY,34
1997,Aug,HEARST,8
1997,Aug,HOWICK,6
1997,Aug,HUNTSVILLE,19
1997,Aug,INGERSOLL,6
1997,Aug,KAPUSKASING,8
1997,Aug,KENORA,22
1997,Aug,KINGSTON,166
1997,Aug,KIRKLAND LAKE,21
1997,Aug,KITCHENER,334
1997,Aug,LEAMINGTON,42
1997,Aug,LINDSAY,9
1997,Aug,LINDSAY - VICTO,24
1997,Aug,LISTOWEL,14
1997,Aug,LITTLE CURRENT,7
1997,Aug,LONDON,493
1997,Aug,MARKHAM,204
1997,Aug,MIDLAND,27
1997,Aug,MILTON,24
1997,Aug,MISSISSAUGA,622
1997,Aug,MOOSE FACTORY ISLAND I R,7
1997,Aug,NEW LISKEARD,30
1997,Aug,NEW TECUMSETH,21
1997,Aug,NEWMARKET,158
1997,Aug,NIAGARA FALLS,65
1997,Aug,NORTH BAY,70
1997,Aug,NORTH YORK,662
1997,Aug,OAKVILLE,164
1997,Aug,ORANGEVILLE,44
1997,Aug,ORILLIA,77
1997,Aug,OSHAWA,201
1997,Aug,OTTAWA,900
1997,Aug,OWEN SOUND,66
1997,Aug,PALMERSTON,6
1997,Aug,PARRY SOUND,9
1997,Aug,PEMBROKE,76
1997,Aug,PETERBOROUGH,121
1997,Aug,PICTON,7
1997,Aug,PORT HOPE,8
1997,Aug,RED LAKE,6
1997,Aug,RENFREW,10
1997,Aug,RICHMOND HILL,158
1997,Aug,SARNIA,100
1997,Aug,SAULT STE MARIE,85
1997,Aug,SCARBOROUGH,623
1997,Aug,SCUGOG,25
1997,Aug,SEAFORTH,7
1997,Aug,SIMCOE,20
1997,Aug,SIOUX LOOKOUT,36
1997,Aug,SMITHS FALLS,21
1997,Aug,ST CATHARINES,155
1997,Aug,ST THOMAS,71
1997,Aug,STRATFORD,60
1997,Aug,STRATHROY,21
1997,Aug,SUDBURY,172
1997,Aug,THUNDER BAY,170
1997,Aug,TILLSONBURG,14
1997,Aug,TIMMINS,69
1997,Aug,TORONTO,1472
1997,Aug,WALKERTON,14
1997,Aug,WALLACEBURG,20
1997,Aug,WELLAND,67
1997,Aug,WINCHESTER,19
1997,Aug,WINDSOR,341
1997,Aug,WINGHAM,7
1997,Aug,WOODSTOCK,51
1997,Aug,YORK,208
1997,Dec,AJAX,108
1997,Dec,ALMONTE,19
1997,Dec,BARRIE,133
1997,Dec,BELLEVILLE,107
1997,Dec,BRACEBRIDGE,17
1997,Dec,BRAMPTON,313
1997,Dec,BRANTFORD,99
1997,Dec,BROCKVILLE,44
1997,Dec,BURLINGTON,124
1997,Dec,CAMBRIDGE,85
1997,Dec,CHATHAM,81
1997,Dec,CLARINGTON,21
1997,Dec,CLINTON,13
1997,Dec,COBOURG,21
1997,Dec,COLLINGWOOD,21
1997,Dec,CORNWALL,56
1997,Dec,DRYDEN,15
1997,Dec,DUNNVILLE,10
1997,Dec,EAST YORK,210
1997,Dec,ELLIOT LAKE,13
1997,Dec,ETOBICOKE,328
1997,Dec,FERGUS,15
1997,Dec,FORT FRANCES,24
1997,Dec,GODERICH,6
1997,Dec,GRIMSBY,32
1997,Dec,GUELPH,136
1997,Dec,HAMILTON,510
1997,Dec,HANOVER,12
1997,Dec,HAWKESBURY,25
1997,Dec,HEARST,10
1997,Dec,HUNTSVILLE,21
1997,Dec,INGERSOLL,8
1997,Dec,KAPUSKASING,15
1997,Dec,KENORA,22
1997,Dec,KINGSTON,160
1997,Dec,KIRKLAND LAKE,11
1997,Dec,KITCHENER,314
1997,Dec,LEAMINGTON,36
1997,Dec,LINDSAY,13
1997,Dec,LINDSAY - VICTO,21
1997,Dec,LISTOWEL,22
1997,Dec,LONDON,460
1997,Dec,MARKDALE,7
1997,Dec,MARKHAM,171
1997,Dec,MIDLAND,32
1997,Dec,MILTON,23
1997,Dec,MISSISSAUGA,561
1997,Dec,NAPANEE,6
1997,Dec,NEW LISKEARD,25
1997,Dec,NEW TECUMSETH,25
1997,Dec,NEWMARKET,161
1997,Dec,NIAGARA FALLS,69
1997,Dec,NORTH BAY,82
1997,Dec,NORTH YORK,691
1997,Dec,OAKVILLE,146
1997,Dec,ORANGEVILLE,49
1997,Dec,ORILLIA,74
1997,Dec,OSHAWA,176
1997,Dec,OTTAWA,845
1997,Dec,OWEN SOUND,61
1997,Dec,PALMERSTON,9
1997,Dec,PARRY SOUND,13
1997,Dec,PEMBROKE,61
1997,Dec,PETERBOROUGH,110
1997,Dec,PICTON,6
1997,Dec,PORT HOPE,8
1997,Dec,RED LAKE,6
1997,Dec,RENFREW,9
1997,Dec,RICHMOND HILL,140
1997,Dec,SARNIA,89
1997,Dec,SAULT STE MARIE,84
1997,Dec,SCARBOROUGH,564
1997,Dec,SCUGOG,25
1997,Dec,SIMCOE,42
1997,Dec,SIOUX LOOKOUT,40
1997,Dec,SMITHS FALLS,17
1997,Dec,ST CATHARINES,128
1997,Dec,ST THOMAS,54
1997,Dec,STRATFORD,60
1997,Dec,STRATHROY,18
1997,Dec,SUDBURY,149
1997,Dec,THUNDER BAY,134
1997,Dec,TILLSONBURG,14
1997,Dec,TIMMINS,58
1997,Dec,TORONTO,1462
1997,Dec,WALKERTON,6
1997,Dec,WALLACEBURG,12
1997,Dec,WELLAND,74
1997,Dec,WINCHESTER,33
1997,Dec,WINDSOR,358
1997,Dec,WINGHAM,9
1997,Dec,WOODSTOCK,40
1997,Dec,YORK,177
1997,Feb,AJAX,107
1997,Feb,ALMONTE,15
1997,Feb,BARRIE,119
1997,Feb,BELLEVILLE,103
1997,Feb,BRACEBRIDGE,17
1997,Feb,BRAMPTON,241
1997,Feb,BRANTFORD,106
1997,Feb,BROCKVILLE,37
1997,Feb,BURLINGTON,113
1997,Feb,CAMBRIDGE,98
1997,Feb,CHATHAM,64
1997,Feb,CLARINGTON,41
1997,Feb,CLINTON,14
1997,Feb,COBOURG,20
1997,Feb,COCHRANE UNORGA,6
1997,Feb,COLLINGWOOD,19
1997,Feb,CORNWALL,61
1997,Feb,DRYDEN,13
1997,Feb,DUNNVILLE,8
1997,Feb,EAST YORK,204
1997,Feb,ELLIOT LAKE,16
1997,Feb,ETOBICOKE,184
1997,Feb,FERGUS,17
1997,Feb,FORT ERIE,11
1997,Feb,FORT FRANCES,36
1997,Feb,GODERICH,6
1997,Feb,GRIMSBY,37
1997,Feb,GUELPH,115
1997,Feb,HALTON HILLS,39
1997,Feb,HAMILTON,571
1997,Feb,HANOVER,12
1997,Feb,HAWKESBURY,18
1997,Feb,HEARST,9
1997,Feb,HUNTSVILLE,12
1997,Feb,INGERSOLL,8
1997,Feb,KAPUSKASING,9
1997,Feb,KENORA,28
1997,Feb,KINGSTON,152
1997,Feb,KIRKLAND LAKE,14
1997,Feb,KITCHENER,315
1997,Feb,LEAMINGTON,39
1997,Feb,LINDSAY,12
1997,Feb,LINDSAY - VICTO,18
1997,Feb,LISTOWEL,16
1997,Feb,LITTLE CURRENT,9
1997,Feb,LONDON,475
1997,Feb,MARKHAM,150
1997,Feb,MIDLAND,35
1997,Feb,MILTON,22
1997,Feb,MISSISSAUGA,370
1997,Feb,NEW LISKEARD,30
1997,Feb,NEW TECUMSETH,38
1997,Feb,NEWMARKET,138
1997,Feb,NIAGARA FALLS,65
1997,Feb,NORTH BAY,75
1997,Feb,NORTH YORK,619
1997,Feb,OAKVILLE,159
1997,Feb,ORANGEVILLE,47
1997,Feb,ORILLIA,78
1997,Feb,OSHAWA,198
1997,Feb,OTTAWA,801
1997,Feb,OWEN SOUND,63
1997,Feb,PALMERSTON,13
1997,Feb,PARRY SOUND,14
1997,Feb,PEMBROKE,56
1997,Feb,PETERBOROUGH,120
1997,Feb,PORT HOPE,6
1997,Feb,RENFREW,6
1997,Feb,RICHMOND HILL,121
1997,Feb,SARNIA,74
1997,Feb,SAULT STE MARIE,93
1997,Feb,SCARBOROUGH,528
1997,Feb,SCUGOG,14
1997,Feb,SEAFORTH,6
1997,Feb,SIMCOE,28
1997,Feb,SIOUX LOOKOUT,36
1997,Feb,SMITHS FALLS,19
1997,Feb,ST CATHARINES,135
1997,Feb,ST MARYS,8
1997,Feb,ST THOMAS,57
1997,Feb,STRATFORD,50
1997,Feb,STRATHROY,19
1997,Feb,SUDBURY,168
1997,Feb,THUNDER BAY,117
1997,Feb,TILLSONBURG,17
1997,Feb,TIMMINS,64
1997,Feb,TORONTO,1353
1997,Feb,WALKERTON,10
1997,Feb,WALLACEBURG,20
1997,Feb,WELLAND,61
1997,Feb,WINCHESTER,23
1997,Feb,WINDSOR,294
1997,Feb,WOODSTOCK,33
1997,Feb,YORK,181
1997,Jan,AJAX,76
1997,Jan,ALMONTE,19
1997,Jan,BARRIE,138
1997,Jan,BELLEVILLE,124
1997,Jan,BRACEBRIDGE,11
1997,Jan,BRAMPTON,268
1997,Jan,BRANTFORD,115
1997,Jan,BROCKVILLE,30
1997,Jan,BURLINGTON,141
1997,Jan,CAMBRIDGE,108
1997,Jan,CHATHAM,73
1997,Jan,CLARINGTON,30
1997,Jan,CLINTON,11
1997,Jan,COBOURG,19
1997,Jan,COCHRANE UNORGA,9
1997,Jan,COLLINGWOOD,27
1997,Jan,CORNWALL,75
1997,Jan,DRYDEN,15
1997,Jan,DUNNVILLE,8
1997,Jan,EAST YORK,205
1997,Jan,ELLIOT LAKE,15
1997,Jan,ETOBICOKE,259
1997,Jan,FERGUS,24
1997,Jan,FORT ERIE,10
1997,Jan,FORT FRANCES,15
1997,Jan,GODERICH,10
1997,Jan,GRIMSBY,36
1997,Jan,GUELPH,143
1997,Jan,HALTON HILLS,38
1997,Jan,HAMILTON,497
1997,Jan,HANOVER,9
1997,Jan,HAWKESBURY,23
1997,Jan,HEARST,6
1997,Jan,HUNTSVILLE,21
1997,Jan,INGERSOLL,8
1997,Jan,KAPUSKASING,8
1997,Jan,KENORA,23
1997,Jan,KINGSTON,151
1997,Jan,KIRKLAND LAKE,17
1997,Jan,KITCHENER,315
1997,Jan,LEAMINGTON,32
1997,Jan,LINDSAY,11
1997,Jan,LINDSAY - VICTO,22
1997,Jan,LISTOWEL,12
1997,Jan,LITTLE CURRENT,11
1997,Jan,LONDON,486
1997,Jan,MARKHAM,186
1997,Jan,MIDLAND,36
1997,Jan,MILTON,15
1997,Jan,MISSISSAUGA,496
1997,Jan,NEW LISKEARD,22
1997,Jan,NEW TECUMSETH,17
1997,Jan,NEWMARKET,142
1997,Jan,NIAGARA FALLS,74
1997,Jan,NORTH BAY,76
1997,Jan,NORTH YORK,693
1997,Jan,OAKVILLE,144
1997,Jan,ORANGEVILLE,36
1997,Jan,ORILLIA,81
1997,Jan,OSHAWA,190
1997,Jan,OTTAWA,855
1997,Jan,OWEN SOUND,62
1997,Jan,PALMERSTON,7
1997,Jan,PARRY SOUND,11
1997,Jan,PEMBROKE,68
1997,Jan,PETERBOROUGH,123
1997,Jan,PICTON,7
1997,Jan,PORT HOPE,12
1997,Jan,RICHMOND HILL,143
1997,Jan,SARNIA,97
1997,Jan,SAULT STE MARIE,95
1997,Jan,SCARBOROUGH,617
1997,Jan,SCUGOG,23
1997,Jan,SIMCOE,30
1997,Jan,SIOUX LOOKOUT,22
1997,Jan,SMITHS FALLS,28
1997,Jan,ST CATHARINES,144
1997,Jan,ST THOMAS,56
1997,Jan,STRATFORD,46
1997,Jan,STRATHROY,23
1997,Jan,SUDBURY,156
1997,Jan,THUNDER BAY,124
1997,Jan,TILLSONBURG,17
1997,Jan,TIMMINS,59
1997,Jan,TORONTO,1446
1997,Jan,WALKERTON,13
1997,Jan,WALLACEBURG,20
1997,Jan,WELLAND,60
1997,Jan,WINCHESTER,22
1997,Jan,WINDSOR,295
1997,Jan,WINGHAM,13
1997,Jan,WOODSTOCK,43
1997,Jan,YORK,191
1997,Jul,AJAX,123
1997,Jul,ALMONTE,23
1997,Jul,BARRIE,156
1997,Jul,BELLEVILLE,117
1997,Jul,BRACEBRIDGE,10
1997,Jul,BRAMPTON,305
1997,Jul,BRANTFORD,125
1997,Jul,BROCKVILLE,49
1997,Jul,BURLINGTON,144
1997,Jul,CAMBRIDGE,112
1997,Jul,CHATHAM,84
1997,Jul,CLARINGTON,30
1997,Jul,CLINTON,11
1997,Jul,COBOURG,23
1997,Jul,COCHRANE,8
1997,Jul,COCHRANE UNORGA,12
1997,Jul,COLLINGWOOD,36
1997,Jul,CORNWALL,66
1997,Jul,DRYDEN,20
1997,Jul,DUNNVILLE,9
1997,Jul,EAST YORK,227
1997,Jul,ELLIOT LAKE,13
1997,Jul,ETOBICOKE,322
1997,Jul,FERGUS,22
1997,Jul,FORT FRANCES,20
1997,Jul,GODERICH,8
1997,Jul,GRIMSBY,38
1997,Jul,GUELPH,161
1997,Jul,HAMILTON,602
1997,Jul,HANOVER,12
1997,Jul,HAWKESBURY,31
1997,Jul,HUNTSVILLE,29
1997,Jul,INGERSOLL,8
1997,Jul,KAPUSKASING,14
1997,Jul,KENORA,26
1997,Jul,KINCARDINE,6
1997,Jul,KINGSTON,165
1997,Jul,KIRKLAND LAKE,13
1997,Jul,KITCHENER,366
1997,Jul,LEAMINGTON,44
1997,Jul,LINDSAY,22
1997,Jul,LINDSAY - VICTO,18
1997,Jul,LISTOWEL,19
1997,Jul,LITTLE CURRENT,7
1997,Jul,LONDON,559
1997,Jul,MARKDALE,7
1997,Jul,MARKHAM,191
1997,Jul,MIDLAND,37
1997,Jul,MILTON,39
1997,Jul,MISSISSAUGA,600
1997,Jul,NAPANEE,9
1997,Jul,NEW LISKEARD,25
1997,Jul,NEW TECUMSETH,19
1997,Jul,NEWMARKET,187
1997,Jul,NIAGARA FALLS,80
1997,Jul,NORTH BAY,96
1997,Jul,NORTH YORK,708
1997,Jul,OAKVILLE,170
1997,Jul,ORANGEVILLE,55
1997,Jul,ORILLIA,79
1997,Jul,OSHAWA,227
1997,Jul,OTTAWA,933
1997,Jul,OWEN SOUND,75
1997,Jul,PALMERSTON,6
1997,Jul,PARRY SOUND,15
1997,Jul,PEMBROKE,64
1997,Jul,PETERBOROUGH,126
1997,Jul,PICTON,10
1997,Jul,PORT HOPE,11
1997,Jul,RED LAKE,7
1997,Jul,RENFREW,7
1997,Jul,RICHMOND,9
1997,Jul,RICHMOND HILL,146
1997,Jul,SARNIA,99
1997,Jul,SAULT STE MARIE,83
1997,Jul,SCARBOROUGH,645
1997,Jul,SCUGOG,28
1997,Jul,SIMCOE,34
1997,Jul,SIOUX LOOKOUT,36
1997,Jul,SMITHS FALLS,16
1997,Jul,ST CATHARINES,158
1997,Jul,ST THOMAS,56
1997,Jul,STRATFORD,69
1997,Jul,STRATHROY,35
1997,Jul,SUDBURY,187
1997,Jul,THUNDER BAY,134
1997,Jul,TILLSONBURG,18
1997,Jul,TIMMINS,69
1997,Jul,TORONTO,1630
1997,Jul,WALKERTON,11
1997,Jul,WALLACEBURG,21
1997,Jul,WELLAND,79
1997,Jul,WINCHESTER,31
1997,Jul,WINDSOR,353
1997,Jul,WINGHAM,8
1997,Jul,WOODSTOCK,40
1997,Jul,YORK,204
1997,Jun,AJAX,124
1997,Jun,ALMONTE,25
1997,Jun,BARRIE,151
1997,Jun,BELLEVILLE,118
1997,Jun,BRACEBRIDGE,21
1997,Jun,BRAMPTON,289
1997,Jun,BRANTFORD,114
1997,Jun,BROCKVILLE,38
1997,Jun,BURLINGTON,155
1997,Jun,CAMBRIDGE,110
1997,Jun,CHATHAM,63
1997,Jun,CLARINGTON,31
1997,Jun,CLINTON,8
1997,Jun,COBOURG,27
1997,Jun,COCHRANE,7
1997,Jun,COCHRANE UNORGA,6
1997,Jun,COLLINGWOOD,30
1997,Jun,CORNWALL,54
1997,Jun,DRYDEN,11
1997,Jun,DUNNVILLE,18
1997,Jun,EAST YORK,210
1997,Jun,ELLIOT LAKE,19
1997,Jun,ETOBICOKE,273
1997,Jun,FERGUS,24
1997,Jun,FORT ERIE,9
1997,Jun,FORT FRANCES,20
1997,Jun,GODERICH,16
1997,Jun,GRIMSBY,40
1997,Jun,GUELPH,151
1997,Jun,HALTON HILLS,38
1997,Jun,HAMILTON,570
1997,Jun,HANOVER,10
1997,Jun,HAWKESBURY,39
1997,Jun,HEARST,8
1997,Jun,HUNTSVILLE,21
1997,Jun,KENORA,24
1997,Jun,KINGSTON,203
1997,Jun,KIRKLAND LAKE,17
1997,Jun,KITCHENER,353
1997,Jun,LEAMINGTON,40
1997,Jun,LINDSAY,21
1997,Jun,LINDSAY - VICTO,18
1997,Jun,LISTOWEL,25
1997,Jun,LITTLE CURRENT,9
1997,Jun,LONDON,526
1997,Jun,MARKDALE,6
1997,Jun,MARKHAM,164
1997,Jun,MIDLAND,20
1997,Jun,MILTON,33
1997,Jun,MISSISSAUGA,566
1997,Jun,NEW LISKEARD,14
1997,Jun,NEW TECUMSETH,31
1997,Jun,NEWMARKET,208
1997,Jun,NIAGARA FALLS,69
1997,Jun,NORTH BAY,83
1997,Jun,NORTH YORK,644
1997,Jun,OAKVILLE,187
1997,Jun,ORANGEVILLE,45
1997,Jun,ORILLIA,79
1997,Jun,OSHAWA,188
1997,Jun,OTTAWA,920
1997,Jun,OWEN SOUND,71
1997,Jun,PALMERSTON,11
1997,Jun,PARRY SOUND,7
1997,Jun,PEMBROKE,65
1997,Jun,PETERBOROUGH,120
1997,Jun,PETROLIA,6
1997,Jun,PICTON,6
1997,Jun,PORT HOPE,15
1997,Jun,RED LAKE,6
1997,Jun,RENFREW,8
1997,Jun,RICHMOND HILL,156
1997,Jun,SARNIA,83
1997,Jun,SAULT STE MARIE,101
1997,Jun,SCARBOROUGH,615
1997,Jun,SCUGOG,23
1997,Jun,SEAFORTH,12
1997,Jun,SIMCOE,33
1997,Jun,SIOUX LOOKOUT,28
1997,Jun,SMITHS FALLS,17
1997,Jun,ST CATHARINES,147
1997,Jun,ST THOMAS,54
1997,Jun,STRATFORD,60
1997,Jun,STRATHROY,20
1997,Jun,SUDBURY,183
1997,Jun,THUNDER BAY,147
1997,Jun,TILLSONBURG,13
1997,Jun,TIMMINS,58
1997,Jun,TORONTO,1508
1997,Jun,WALKERTON,9
1997,Jun,WALLACEBURG,22
1997,Jun,WELLAND,49
1997,Jun,WINCHESTER,31
1997,Jun,WINDSOR,373
1997,Jun,WOODSTOCK,35
1997,Jun,YORK,200
1997,Mar,AJAX,118
1997,Mar,ALMONTE,23
1997,Mar,BARRIE,150
1997,Mar,BELLEVILLE,126
1997,Mar,BRACEBRIDGE,16
1997,Mar,BRAMPTON,310
1997,Mar,BRANTFORD,111
1997,Mar,BROCKVILLE,40
1997,Mar,BURLINGTON,124
1997,Mar,CAMBRIDGE,83
1997,Mar,CHATHAM,73
1997,Mar,CLARINGTON,24
1997,Mar,CLINTON,14
1997,Mar,COBOURG,20
1997,Mar,COCHRANE,6
1997,Mar,COCHRANE UNORGA,9
1997,Mar,COLLINGWOOD,27
